project_id,option_id,option_number,num_modules,module_wp,module_source,total_kwp,battery_kwh,battery_brand,battery_name,num_battery_units,has_battery,inverter_kw,inverter_brand,has_wallbox_design,wallbox_kw,wallbox_brand,has_heatpump,heatpump_kw,technologies,roof_type,primary_brand,num_brands,has_energy_manager,has_smart_meter,has_optimizer,has_surge_protection,has_scaffolding,has_meter_cabinet,total_line_items,count_InstallationFee,count_ServiceFee,count_Other,count_AccessoryToModule,count_AccessoryToBatteryStorage,count_AccessoryToInverter,count_AccessoryToWallbox,customer_contact_id,request_created_at,offer_created_at,first_signed_at,country,energy_demand_wh,energy_price_per_wh,energy_price_increase,energy_price_with_flexible_tariff,base_price_per_month,base_price_increase,load_profile,load_profile_editor_id,has_ev,ev_annual_drive_distance_km,has_solar,solar_size_kwp,solar_angle,solar_orientation,solar_built_year,solar_feedin_renumeration,solar_feedin_renumeration_post_eeg,has_storage,storage_size_kwh,storage_built_year,has_wallbox,wallbox_charge_speed_kw,heating_existing_type,heating_existing_cost_per_year,heating_existing_cost_increase_per_year,heating_existing_electricity_demand_kwh,heating_existing_heating_demand_wh,house_size_sqm,house_built_year,num_inhabitants,dataset_source,energy_demand_kwh,energy_price_ct_kwh,offer_date,offer_month
65840da16330570f,15bd1639486b827a,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension D,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,cfec65575899213e,,2025-05-12 14:15:25.506000,2025-05-24 00:10:16.811000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-05-12 14:15:25.506,2025-05
65a275325aa733a5,d27875a43bc91722,1,0.0,0.0,none,0.0,0.0,none,none,0.0,False,0.0,none,True,22.0,Huawei,False,0.0,"ses,wallbox",Unknown,Huawei,2,False,True,False,False,False,False,7,2,2,0,0,1,0,1,b24db3d11590fee8,,2026-01-06 14:21:06.626000,2026-01-08 08:55:35.762000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2026-01-06 14:21:06.626,2026-01
66495883ce544570,13a6f1d94adeaf85,1,15.0,450.0,Substructure,6.75,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Clay Tile Roof,EcoFlow,1,False,False,False,False,False,False,11,4,3,0,1,0,0,0,77c24b29cb5bc2a3,,2025-10-13 09:33:54.060000,2025-11-17 18:31:02.706000,Germany,5500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,5500.0,32.0,2025-10-13 09:33:54.060,2025-10
6651692d78852e14,a43fa13fca3cd62a,1,0.0,0.0,none,0.0,0.0,none,none,0.0,False,0.0,none,True,22.0,Huawei,False,0.0,wallbox,Unknown,Huawei,1,False,False,False,False,False,False,7,2,2,2,0,0,0,0,3d3df5fe80ee0d5a,,2025-04-23 08:04:59.922000,2025-05-09 08:14:15.777000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-04-23 08:04:59.922,2025-04
6658f759bf0e15bd,3e990dd637abf1b9,1,10.0,450.0,Substructure,4.5,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,EcoFlow,2,False,False,False,True,True,False,13,4,4,1,1,0,0,0,32f80c27b11bb628,,2025-03-28 07:24:06.241000,2025-03-28 08:49:33.746000,Germany,5000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,5000.0,32.0,2025-03-28 07:24:06.241,2025-03
6678ce2296d52dc0,4ce353af58425706,1,13.0,450.0,Substructure,5.85,10.0,Huawei,Battery 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Roof,Huawei,1,True,False,False,False,True,True,12,5,2,0,2,0,0,0,db9deba92046c68b,,2024-10-02 14:33:24.521000,2024-10-05 10:46:26.618000,Germany,2700000.0,0.00045,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,2700.0,45.0,2024-10-02 14:33:24.521,2024-10
6683dc154088b15f,b9974075df409dd3,1,1.0,450.0,Substructure,0.45,9.0,Sigenergy,Sigenergy AIOS Battery 9kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Flat Roof Ballast,Sigenergy,1,False,False,False,False,False,False,10,3,2,1,0,0,0,0,5aa730ffc5e0e483,2026-03-17 15:41:58.358000,2026-03-17 15:42:11.970000,2026-04-10 12:17:17.341000,Germany,5000000.0,0.00031,0.04,0.0002,,0.03,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,5000.0,31.0,2026-03-17 15:42:11.970,2026-03
66a6109308f8ada5,245472311fcb5c97,1,33.0,450.0,CompletePackage,14.85,18.0,Sigenergy,Sigenergy AIOS Battery 9kWh,2.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,9,3,3,1,0,0,0,0,172aeb0531c1812a,,2025-11-29 10:00:57.427000,2025-11-28 00:00:00,Germany,3000000.0,0.00038,0.03,0.00024,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,,,5000.0,17500000.0,,,,23c108b7,3000.0,38.0,2025-11-29 10:00:57.427,2025-11
66da23b59b6814c2,5c8bf8bc9be9c283,1,14.0,450.0,Substructure,6.3,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,EcoFlow,1,False,False,False,False,True,True,14,6,2,0,1,0,1,0,285d7137b923349a,,2025-01-08 17:29:58.445000,2025-02-12 19:13:34.657000,Germany,6500000.0,0.00042,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,6500.0,42.0,2025-01-08 17:29:58.445,2025-01
674097408553f92e,13ec340c88ef1d24,1,22.0,450.0,Substructure,9.9,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof Rack System,EcoFlow,1,False,False,False,False,False,True,10,4,3,0,1,0,0,0,58aa19558dd25309,,2025-05-28 14:51:50.874000,2025-06-10 10:40:33.306000,Germany,3500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,3500.0,32.0,2025-05-28 14:51:50.874,2025-05
6756db0af8b7b3e1,124bca20521096ae,1,52.0,450.0,Substructure,23.4,25.0,EcoFlow,Battery LFP 15kWh,2.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Flat Roof,EcoFlow,2,False,False,False,False,True,True,16,6,4,0,1,0,1,0,fa0252d2b83cbe7b,,2025-03-10 13:30:45.049000,2025-03-25 11:19:15.396000,Germany,17500000.0,0.0003,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,17500.0,30.0,2025-03-10 13:30:45.049,2025-03
678933f469f59cdf,653f22bbd7263b50,1,24.0,450.0,CompletePackage,10.8,0.0,none,none,0.0,False,0.0,none,False,0.0,none,False,0.0,solar,Unknown,Sigenergy,1,False,False,False,False,False,False,1,0,0,1,0,0,0,0,5cc643406c28e9ed,,2025-10-06 11:31:36.881000,2026-01-20 07:11:05.149000,Germany,4500000.0,0.00039,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,4500.0,39.0,2025-10-06 11:31:36.881,2025-10
681938551ec3178d,15046c1bea9a8a56,1,16.0,450.0,Substructure,7.2,10.0,Huawei,Battery 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Flat Roof,Huawei,2,True,False,False,False,True,True,15,4,4,0,3,0,0,0,6eb3888a9997798c,,2025-01-29 13:47:21.864000,2025-03-27 08:59:04.015000,Germany,4293000.0,0.00035,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4293.0,34.99999999999999,2025-01-29 13:47:21.864,2025-01
687ec39141405008,ed09553e4bb35fd2,1,11.0,450.0,CompletePackage,4.95,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,True,22.0,Huawei,False,0.0,"ses,solar,wallbox",Unknown,Huawei,1,False,False,False,False,False,False,6,2,1,0,1,0,0,0,ad4fbf5ad4b512c6,,2024-08-22 09:48:12.879000,2024-10-30 10:25:51.915000,Germany,2500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,2500.0,32.0,2024-08-22 09:48:12.879,2024-08
688ce9ed218d5af0,b0c89746d258c7db,1,0.0,0.0,none,0.0,0.0,none,none,0.0,False,0.0,none,False,0.0,none,False,0.0,"ses,wallbox",Unknown,Huawei,1,False,False,False,False,False,False,4,1,2,0,0,1,0,0,b04324709bace9f7,,2025-07-03 08:02:53.356000,2025-07-03 10:38:57.294000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-07-03 08:02:53.356,2025-07
688d510df087413c,2ef4e4bbf7b18b9f,1,24.0,450.0,Substructure,10.8,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,EcoFlow,1,False,False,False,False,True,True,14,7,2,1,1,0,0,0,de81316036572356,,2026-01-09 11:04:58.747000,2026-01-30 14:17:59.740000,Germany,4000000.0,0.00032,0.03,0.00024,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4000.0,32.0,2026-01-09 11:04:58.747,2026-01
68c52e09c68a3773,9d2254a178ed2a43,1,16.0,450.0,Substructure,7.2,5.0,Huawei,Battery 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,Huawei,2,False,False,False,False,False,True,12,4,4,1,1,0,0,0,1e1dcae60b9a2646,,2025-02-19 14:37:04.543000,2025-03-03 16:06:41.900000,Germany,10000000.0,0.0003,0.03,,,,FamilyOfFour,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,10000.0,30.0,2025-02-19 14:37:04.543,2025-02
68d5845143187a9b,f3287eaabda95b24,1,16.0,450.0,Substructure,7.2,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,True,22.0,Huawei,False,0.0,"ses,solar,wallbox",Clay Tile Roof,Huawei,3,True,False,True,True,True,True,21,7,4,2,3,0,0,1,70bdce0d8f43cd52,,2025-03-04 11:25:55.955000,2025-03-27 12:19:40.583000,Germany,2715000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,2715.0,32.0,2025-03-04 11:25:55.955,2025-03
690929355b8507a3,89fc692c8d271dd5,1,24.0,450.0,CompletePackage,10.8,9.0,Sigenergy,Sigenergy AIOS Battery 9kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,2,0,0,1,0,0,0,0,255a327a2f0b6263,,2026-01-26 15:46:15.756000,2026-03-31 14:26:50.312000,Germany,2735000.0,0.00019,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,0.76,,5000.0,14000000.0,,,,23c108b7,2735.0,19.0,2026-01-26 15:46:15.756,2026-01
6927ff12363390c1,13d3bb375f5962b1,1,0.0,0.0,none,0.0,0.0,none,none,0.0,False,0.0,none,True,22.0,Huawei,False,0.0,"solar,wallbox",Unknown,Huawei,1,True,False,False,False,False,False,3,1,0,0,1,0,0,0,2219ed082332d25a,,2024-09-03 11:17:38.510000,2024-09-25 11:10:54.400000,Germany,4500000.0,0.00045,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,45.0,2024-09-03 11:17:38.510,2024-09
693fd3b149bb89e7,411cd81efd56a013,1,15.0,450.0,Substructure,6.75,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,EcoFlow,1,False,False,False,False,True,True,15,6,3,1,1,0,1,0,0806586bab15b586,,2025-06-04 22:19:56.955000,2025-06-06 11:19:10.211000,Germany,4500000.0,0.00029,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,29.0,2025-06-04 22:19:56.955,2025-06
69571d579307bfc3,59bb004cfa8446ef,1,20.0,450.0,CompletePackage,9.0,9.0,Sigenergy,Sigenergy AIOS Battery 9kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,8,3,3,0,0,0,0,0,208b1929fdd901a3,2026-02-28 00:42:29.826000,,2026-04-07 12:33:51.885000,Germany,9000000.0,0.0003,0.03,,,0.03,H0,,False,,False,,,,,,,False,,,False,,Heatpump,,,6000.0,21000000.0,,,,23c108b7,9000.0,30.0,,
695f4509e4c3f042,7a72818cf9f548ac,1,16.0,450.0,Substructure,7.2,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,EcoFlow,1,False,False,False,True,True,True,13,5,3,1,1,0,0,0,6529cbfd13cfb0f3,,2025-05-05 10:12:40.789000,2025-05-19 14:31:07.431000,Germany,2200000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,2200.0,32.0,2025-05-05 10:12:40.789,2025-05
6965661031f7f4aa,6b18aafa619fa182,1,22.0,450.0,CompletePackage,9.9,10.0,Huawei,Battery 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Huawei,1,False,False,False,False,False,False,3,1,1,0,0,0,0,0,6652b2cc882ca0e9,,2024-10-16 08:57:33.972000,2024-10-22 05:46:27.355000,Germany,4500000.0,0.00045,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,45.0,2024-10-16 08:57:33.972,2024-10
69aa46e1df030a9f,871677ad998fdbce,1,0.0,0.0,none,0.0,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Huawei,1,False,False,False,False,False,False,7,3,2,0,0,1,0,0,e78a389d69d4eea8,,2025-11-11 10:25:38.138000,2025-11-25 10:24:51.792000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-11-11 10:25:38.138,2025-11
69d2d9048728143c,b99121bc9d67e9f1,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension B,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,4,0,2,0,0,1,0,0,487ab17cd9739e62,,2025-04-29 08:47:14.145000,2025-06-26 09:52:16.467000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,True,8000.0,30.0,180.0,2022.0,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-04-29 08:47:14.145,2025-04
6a45946c33dea9ad,fa293d0271458ae0,1,16.0,450.0,Substructure,7.2,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,Huawei,1,False,False,False,True,False,True,13,5,2,1,1,1,1,0,452f76b17272c9ab,,2025-12-23 07:15:59.402000,2026-02-13 09:53:57.752000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-12-23 07:15:59.402,2025-12
6a7e36fed3bcdcfc,1d2328796a56a512,1,22.0,450.0,Substructure,9.9,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,EcoFlow,2,False,False,False,False,True,True,17,6,4,2,1,0,1,0,71400f753206a396,,2025-01-27 13:29:56.039000,2025-03-14 14:15:20.084000,Germany,5500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,5500.0,32.0,2025-01-27 13:29:56.039,2025-01
6a9dc0893a39d7d1,1ff3eca982abef44,1,17.0,450.0,Substructure,7.65,5.0,Huawei,Battery 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Roof,Huawei,2,True,False,True,True,True,True,16,5,4,1,3,0,0,0,eb06f1f6053ac202,,2024-12-12 10:57:24.149000,2024-12-17 10:02:53.210000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2024-12-12 10:57:24.149,2024-12
6a9fe2dd5ba78fb5,4fcbe24a28b0dc46,1,35.0,450.0,Substructure,15.75,15.0,EcoFlow,Battery LFP 15kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Clay Tile Roof,EcoFlow,1,False,False,False,True,True,True,17,6,3,3,1,0,0,0,b9192aa45bf15dbf,,2025-08-28 09:06:03.625000,2025-09-12 09:50:14.369000,Germany,9000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,9000.0,32.0,2025-08-28 09:06:03.625,2025-08
6b14cb728788e8bf,78af0102a6a3c582,1,0.0,0.0,none,0.0,0.0,none,none,0.0,False,0.0,none,True,22.0,Huawei,False,0.0,wallbox,Unknown,Huawei,1,False,False,False,False,False,False,4,1,2,0,0,0,0,0,1fef1bca95171e8e,,2024-07-02 12:25:54.415000,2024-09-05 06:33:04.024000,Germany,3500000.0,0.0003,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,3500.0,30.0,2024-07-02 12:25:54.415,2024-07
6b69269818a44f72,8ebee10deaeca19c,1,12.0,450.0,Substructure,5.4,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Roof,Huawei,1,False,True,False,False,True,True,13,4,2,1,2,1,0,0,5871d0294ed5fb1a,,2024-08-07 16:29:08.936000,2024-08-09 08:59:51.763000,Germany,2500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,2500.0,32.0,2024-08-07 16:29:08.936,2024-08
6b732a2e2d9eab6d,f78bcbcba8edb409,1,28.0,450.0,Substructure,12.6,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,22.0,EcoFlow,False,0.0,"ses,solar,wallbox",Clay Tile Roof,EcoFlow,1,False,False,False,True,True,True,17,7,3,2,1,0,0,0,ea93d0bf16fac9d7,,2025-06-23 13:22:19.729000,2025-07-02 13:43:21.467000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-06-23 13:22:19.729,2025-06
6c60b89fe95e2390,29c5b2790799fbc3,1,24.0,450.0,Substructure,10.8,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,EcoFlow,2,False,False,False,False,False,True,11,4,4,0,1,0,0,0,83449b3279379658,,2025-01-27 12:29:50.475000,2025-03-27 12:40:05.162000,Germany,3000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,0.0,,4000.0,14000000.0,,,,2a8ba8e2,3000.0,32.0,2025-01-27 12:29:50.475,2025-01
6c78b6a2a82f21c0,766fe21105f6e876,1,20.0,450.0,Substructure,9.0,14.0,Huawei,Battery 14kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,Huawei,1,False,False,False,True,True,True,16,7,3,1,1,1,0,0,0e72ef6f3c9136f0,,2025-05-02 07:21:12.462000,2025-06-11 09:33:48.132000,Germany,3500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,,,4000.0,14000000.0,,,,2a8ba8e2,3500.0,32.0,2025-05-02 07:21:12.462,2025-05
6cad192544a2ae4d,68b47bd2b58507a0,1,33.0,450.0,CompletePackage,14.85,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Huawei,1,True,False,False,False,False,False,5,2,1,0,1,0,0,0,f1b80b7b135a4db1,,2024-10-01 14:06:11.544000,2025-03-12 09:15:29.348000,Germany,15000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,15000.0,32.0,2024-10-01 14:06:11.544,2024-10
6cd6110c0e36f76b,63cbe3c7a8d83fdd,1,23.0,450.0,Substructure,10.35,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,Huawei,2,True,False,False,False,True,True,13,4,4,0,2,0,0,0,e1b6bc9484d68367,,2025-03-07 07:33:55.905000,2025-04-06 05:13:17.956000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-03-07 07:33:55.905,2025-03
6d0b284cb2f28241,b79df6e316804069,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension Promo,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,e9a96b7dc7abce1b,,2026-04-10 15:04:54.913000,2026-04-17 13:22:29.066000,Germany,4500000.0,0.00032,0.03,,18.0,0.03,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2026-04-10 15:04:54.913,2026-04
6d105243a749cb00,6cba891278eb2a22,1,11.0,450.0,CompletePackage,4.95,5.0,Huawei,Battery 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Huawei,1,False,False,False,False,False,False,4,1,1,0,1,0,0,0,41e40c3ba81c01cf,,2024-09-17 12:17:37.512000,2024-09-30 08:48:29.860000,Germany,8500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,8500.0,32.0,2024-09-17 12:17:37.512,2024-09
6da1f87b116e74b4,e6ce350878e7d846,1,24.0,450.0,CompletePackage,10.8,0.0,none,none,0.0,False,0.0,none,False,0.0,none,False,0.0,solar,Unknown,FoxESS,1,False,False,False,False,False,False,2,0,0,2,0,0,0,0,0de2cd51e484c5d2,2026-01-12 13:03:41.451000,2026-02-04 16:46:48.683000,2026-03-09 06:44:34.372000,Germany,6500000.0,0.00039,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,6500.0,39.0,2026-02-04 16:46:48.683,2026-02
6dab2f02567549b6,e90e321bc79d90e4,1,22.0,450.0,Substructure,9.9,10.0,Huawei,Battery 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Roof,Huawei,1,True,False,False,False,False,False,9,3,2,0,2,0,0,0,b720f8f9ba4bb83d,,2024-07-29 09:28:46.203000,2024-08-24 16:05:38.172000,Germany,7000000.0,0.00045,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,7000.0,45.0,2024-07-29 09:28:46.203,2024-07
6df0983a5d463448,575381114fba781c,1,0.0,0.0,none,0.0,0.0,none,none,0.0,False,0.0,none,True,22.0,Huawei,False,0.0,wallbox,Unknown,Huawei,2,False,False,False,False,False,False,5,1,2,0,0,0,0,1,718cfab904c4dad2,,2025-04-09 17:36:37.560000,2025-04-09 18:30:51.245000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-04-09 17:36:37.560,2025-04
6e2b654186811af2,e8e1a4d3dba155ec,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension D,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,4ee12b47e82c70e0,,2025-07-10 10:28:33.185000,2025-07-17 10:46:16.794000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-07-10 10:28:33.185,2025-07
6e887a5f1efd26d0,a6420df12c4aca69,1,20.0,450.0,Substructure,9.0,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Beaver Tail Tile B,EcoFlow,1,False,False,False,True,True,False,11,4,2,1,1,0,0,0,758416d2f9854d7f,,2025-05-12 10:10:36.236000,2025-06-26 17:33:36.586000,Germany,7000000.0,0.00032,0.03,,,,FamilyOfFour,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,7000.0,32.0,2025-05-12 10:10:36.236,2025-05
6ec76e81cdeb3ab2,65a82046ae4f2a2a,1,33.0,450.0,CompletePackage,14.85,0.0,none,none,0.0,False,0.0,none,False,0.0,none,False,0.0,solar,Unknown,Unknown,0,False,False,False,False,False,False,10,3,2,4,0,0,0,0,75425deabefcf3f5,2026-02-20 09:50:03.026000,2026-02-20 09:50:37.794000,2026-04-16 14:00:59.742000,Germany,1300000.0,0.0002,0.04,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,1300.0,20.0,2026-02-20 09:50:37.794,2026-02
6f6cc1814fbf2420,1821e10fe4d9fec3,1,24.0,450.0,Substructure,10.8,15.0,SAJ,Battery 15kWh Pro,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,SAJ,1,False,False,False,True,True,True,17,8,3,0,1,1,1,0,feb19e5624ac75ba,,2025-09-29 15:04:25.195000,2025-11-16 17:05:55.261000,Germany,6600000.0,0.00032,0.03,0.00024,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,,,9000.0,31500000.0,,,,2a8ba8e2,6600.0,32.0,2025-09-29 15:04:25.195,2025-09
6f8ae3d1db4bcd4f,5150b0d8edd90e2f,1,27.0,450.0,Substructure,12.15,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,EcoFlow,2,False,False,False,False,True,True,15,5,4,1,1,0,0,0,dda3cd02d9b342b1,,2025-02-05 07:33:49.262000,2025-02-21 15:33:49.362000,Germany,8000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,8000.0,32.0,2025-02-05 07:33:49.262,2025-02
6f95f7fd57eed336,9ee5eb891fa5ceee,1,20.0,450.0,Substructure,9.0,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,Huawei,2,False,False,True,False,True,True,14,4,4,0,2,1,0,0,2ed9fd6d8c636bd5,,2025-02-06 12:25:21.156000,2025-02-15 16:57:18.483000,Germany,10000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,10000.0,32.0,2025-02-06 12:25:21.156,2025-02
